order_detail_id,order_id,product_id,quantity,price_at_purchase
5599,CA-2018-146563,FUR-FU-10003849,8,15.7872
5600,CA-2018-119879,OFF-PA-10003127,33,12.1348
5601,CA-2017-120838,OFF-AR-10003504,35,3.7236
5602,CA-2019-106306,OFF-AR-10001130,21,2.9835
5603,CA-2019-121671,FUR-BO-10002545,1,-46.9764
5604,CA-2018-153423,OFF-BI-10002215,22,7.384
5605,US-2017-126571,OFF-AP-10001154,44,109.7226
5606,CA-2020-147844,OFF-BI-10000962,41,42.4647
5607,CA-2019-166674,TEC-AC-10003023,32,-2.3748
5608,CA-2019-144148,FUR-FU-10000308,43,95.7572
5609,CA-2017-157546,OFF-PA-10003739,6,5.6644
5610,CA-2020-163188,OFF-PA-10003129,35,45.9754
5611,CA-2019-159940,OFF-AP-10004487,47,113.848
5612,CA-2019-127243,OFF-BI-10003982,23,-20.5623
5613,US-2020-128447,OFF-PA-10004243,23,27.3168
5614,US-2017-158057,OFF-AP-10002457,37,56.511
5615,CA-2020-124205,OFF-ST-10001172,4,25.176
5616,CA-2019-149454,OFF-BI-10001132,50,21.0896
5617,CA-2019-125206,FUR-CH-10004287,49,-24.858
5618,CA-2020-130764,FUR-FU-10000320,50,7.2144
5619,CA-2018-122756,OFF-BI-10003460,25,6.132
5620,US-2018-159499,OFF-ST-10002974,47,30.499
5621,CA-2020-138149,OFF-AR-10002833,6,1.9656
5622,CA-2018-140025,OFF-PA-10000807,39,10.058
5623,CA-2018-120103,TEC-CO-10001571,27,164.997
5624,CA-2018-109575,OFF-BI-10000201,23,-2.214
5625,CA-2020-127803,OFF-AR-10000817,17,8.2688
5626,CA-2017-115791,OFF-AP-10000390,3,3.6588
5627,CA-2019-114867,OFF-PA-10004239,20,11.556
5628,CA-2020-129357,OFF-ST-10002583,8,2.5984
5629,CA-2018-105347,FUR-FU-10003601,50,-12.9122
5630,CA-2017-103989,OFF-ST-10001291,39,2.3674
5631,CA-2019-102456,FUR-CH-10002961,19,0
5632,CA-2020-125115,OFF-BI-10003529,50,3.2944
5633,CA-2020-130141,OFF-AR-10004790,15,1.7955
5634,CA-2019-149279,OFF-ST-10001713,15,8.4784
5635,US-2017-147627,OFF-AR-10002445,25,2.5488
5636,CA-2018-133242,FUR-TA-10003008,24,118.6575
5637,CA-2020-132682,OFF-AR-10003478,35,9.768
5638,US-2019-110156,OFF-AR-10004027,47,1.5876
5639,CA-2018-115945,OFF-AP-10001469,37,18.7695
5640,US-2018-160857,OFF-PA-10001837,9,5.4432
5641,CA-2020-135937,OFF-BI-10003650,2,-115.7156
5642,CA-2020-117863,OFF-BI-10000138,50,6.552
5643,US-2019-167472,OFF-EN-10003798,19,13.8267
5644,US-2019-134369,FUR-CH-10000309,15,316.8825
5645,US-2020-118087,OFF-ST-10000885,50,6.715
5646,CA-2020-139304,FUR-FU-10002268,12,2.5532
5647,CA-2018-165624,OFF-ST-10000675,31,3.389
5648,US-2019-144477,FUR-FU-10001037,47,8.532
5649,CA-2017-118339,FUR-CH-10000847,29,226.9644
5650,CA-2019-162082,OFF-BI-10004965,10,15.525
5651,US-2018-138303,OFF-BI-10003712,9,-4.1244
5652,CA-2020-133046,OFF-PA-10002709,25,32.2322
5653,CA-2020-117947,OFF-BI-10004967,46,-3.432
5654,CA-2019-116736,OFF-ST-10004459,48,56.301
5655,CA-2018-113628,OFF-LA-10004853,9,5.1792
5656,CA-2020-166436,TEC-PH-10002564,50,5.998
5657,CA-2017-103702,OFF-AR-10003986,47,3.157
5658,CA-2020-164756,TEC-AC-10002600,42,-18.585
5659,CA-2019-113117,OFF-ST-10003994,16,5.898
5660,US-2019-139710,OFF-AP-10003217,18,-178.9668
5661,CA-2018-168088,FUR-FU-10003194,10,-14.475
5662,CA-2017-124737,FUR-FU-10000193,43,10.3936
5663,CA-2017-126403,OFF-BI-10001679,43,-12.432
5664,CA-2017-124856,OFF-EN-10000056,36,87.7443
5665,CA-2017-143903,OFF-BI-10002429,8,-68.1856
5666,US-2020-144582,OFF-AR-10004260,42,50.9208
5667,CA-2018-103716,FUR-TA-10003569,7,-300.735
5668,CA-2017-167199,OFF-BI-10000320,28,4.2804
5669,CA-2018-166338,OFF-ST-10003282,13,9.5616
5670,CA-2018-122973,OFF-EN-10003296,4,162.864
5671,US-2017-102715,FUR-CH-10001708,8,139.5702
5672,CA-2017-140228,OFF-BI-10003091,46,302.373
5673,CA-2020-148404,OFF-EN-10000483,32,7.015
5674,CA-2020-152912,OFF-BI-10000343,28,-2.2586
5675,CA-2017-107153,OFF-AP-10001293,39,-85.2384
5676,CA-2018-109638,OFF-BI-10000216,14,-7.782
5677,CA-2019-114307,TEC-PH-10004071,30,5.5944
5678,CA-2018-163055,OFF-PA-10003739,14,5.6644
5679,CA-2017-138317,TEC-MA-10001047,29,2365.9818
5680,CA-2019-155138,OFF-AR-10001427,19,1.5548
5681,US-2020-127292,OFF-FA-10000304,16,6.2566
5682,CA-2017-141649,TEC-MA-10000045,7,1114.512
5683,CA-2019-136231,TEC-AC-10001432,12,206.316
5684,CA-2017-139598,OFF-AR-10004956,45,2.0088
5685,US-2020-161193,OFF-ST-10002344,25,9.7176
5686,CA-2019-168893,OFF-AR-10003217,36,2.7384
5687,CA-2020-166317,OFF-BI-10000309,29,-18.8728
5688,US-2017-143287,FUR-CH-10000749,22,-28.9568
5689,CA-2017-132451,OFF-BI-10003460,3,6.132
5690,CA-2020-117632,OFF-AR-10004587,17,5.949
5691,CA-2020-148320,OFF-BI-10000404,3,13.932
5692,CA-2020-149048,TEC-AC-10000109,44,4.4792
5693,CA-2017-109932,OFF-BI-10004738,19,-3.788
5694,CA-2019-161746,TEC-PH-10001809,13,74.975
5695,CA-2018-158421,OFF-LA-10000121,10,4.914
5696,CA-2020-144827,OFF-PA-10000418,22,146.79
5697,CA-2017-116190,OFF-AP-10001271,46,41.2938
5698,CA-2018-100146,FUR-TA-10003008,14,118.6575
5699,CA-2017-168368,OFF-AR-10003958,7,0.5904
5700,CA-2017-142769,OFF-SU-10000381,16,10.7996
5701,CA-2020-106180,OFF-EN-10000927,7,62.8075
5702,CA-2018-155068,OFF-PA-10002333,6,5.6376
5703,CA-2018-111780,OFF-PA-10002333,41,5.6376
5704,CA-2019-117912,OFF-BI-10003784,46,-2.1504
5705,CA-2020-116225,TEC-MA-10004626,34,225.6
5706,CA-2017-149958,TEC-AC-10001090,13,-1.1996
5707,CA-2019-140018,OFF-PA-10001289,22,170.9316
5708,CA-2019-140613,TEC-PH-10003885,21,57.4113
5709,CA-2019-112942,FUR-FU-10001185,47,76.0878
5710,CA-2020-145765,OFF-PA-10002787,1,3.1104
5711,CA-2018-120677,OFF-FA-10004838,10,-2.2134
5712,CA-2020-107174,OFF-AR-10003752,44,10.626
5713,CA-2020-126718,FUR-TA-10004256,2,-217.048
5714,CA-2018-161711,OFF-BI-10000136,12,17.2224
5715,CA-2018-134859,OFF-LA-10004345,46,5.6956
5716,CA-2018-123155,OFF-PA-10002262,24,12.4416
5717,CA-2020-113278,FUR-FU-10001867,1,1.7024
5718,CA-2017-108147,OFF-SU-10000946,40,9.2568
5719,CA-2019-116547,TEC-AC-10002076,7,-29.94
5720,CA-2017-127383,FUR-CH-10002961,42,0
5721,CA-2019-124814,FUR-FU-10003832,1,15.7584
5722,US-2018-137008,TEC-AC-10003033,49,762.1845
5723,CA-2017-110065,FUR-FU-10002505,22,-2.8308
5724,CA-2020-124744,TEC-PH-10002583,11,1.999
5725,CA-2020-118885,OFF-PA-10000859,13,2.388
5726,CA-2018-137071,OFF-PA-10000350,41,8.0464
5727,CA-2020-139080,OFF-EN-10003068,27,2.772
5728,CA-2020-111591,OFF-PA-10002250,47,22.5408
5729,US-2018-101399,OFF-AP-10001124,17,168.4384
5730,CA-2019-152534,TEC-PH-10002293,11,-11.994
5731,CA-2020-168109,OFF-AR-10002257,46,0.7348
5732,CA-2018-153038,FUR-FU-10001847,13,4.4712
5733,CA-2019-113831,FUR-FU-10003192,41,15.9912
5734,CA-2019-145303,TEC-PH-10001795,33,247.996
5735,CA-2020-151750,OFF-FA-10002780,18,6.9732
5736,US-2018-103471,OFF-PA-10002230,2,11.5536
5737,US-2019-157490,TEC-AC-10003038,20,-0.2685
5738,CA-2020-110198,TEC-PH-10000011,47,11.1944
5739,CA-2019-129868,OFF-AR-10001022,10,1.7608
5740,CA-2020-145226,OFF-BI-10003707,24,13.734
5741,CA-2017-169446,OFF-FA-10000621,32,14.5348
5742,CA-2018-101126,OFF-AR-10001897,33,4.3176
5743,CA-2018-133242,OFF-AR-10001545,32,2.0416
5744,CA-2019-100041,FUR-CH-10000988,47,39.4268
5745,CA-2017-145541,OFF-AR-10000462,12,1.376
5746,CA-2018-104486,TEC-AC-10001383,41,8.4966
5747,CA-2019-159940,OFF-LA-10003498,17,22.2
5748,US-2020-110576,FUR-FU-10000723,14,-84.2928
5749,CA-2018-144288,FUR-BO-10003893,25,34.494
5750,CA-2020-152933,OFF-AP-10002534,47,-766.012
5751,CA-2019-116974,OFF-LA-10004093,46,6.8714
5752,US-2019-120460,TEC-PH-10003885,17,57.4113
5753,CA-2017-108147,FUR-TA-10002903,49,51.942
5754,CA-2017-138450,TEC-PH-10001750,20,23.0965
5755,US-2020-155425,OFF-BI-10000285,10,-21.168
5756,CA-2017-135405,FUR-CH-10003396,31,2.3094
5757,CA-2019-109869,TEC-PH-10002352,22,362.687
5758,CA-2019-141397,OFF-AP-10000390,32,3.6588
5759,CA-2018-111864,FUR-CH-10002304,7,-18.186
5760,CA-2019-162138,OFF-AP-10002118,17,56.2032
5761,CA-2019-108581,OFF-PA-10000141,12,2.0492
5762,US-2020-123281,FUR-FU-10003623,35,6.4944
5763,US-2017-112991,OFF-PA-10004039,15,32.4684
5764,CA-2020-105809,FUR-BO-10004360,41,20.9274
5765,US-2018-117184,OFF-AP-10002350,27,3.0144
5766,US-2017-135881,OFF-AP-10002082,3,6.534
5767,CA-2019-167556,OFF-PA-10000675,27,180.7659
5768,CA-2019-169922,FUR-FU-10003192,25,15.9912
5769,CA-2020-104864,FUR-FU-10001847,50,4.4712
5770,CA-2017-149958,FUR-CH-10002880,7,121.7601
5771,CA-2017-126361,TEC-PH-10001760,12,376.11
5772,CA-2017-136861,OFF-AP-10000159,2,3.8682
5773,CA-2020-140781,OFF-BI-10002609,21,-3.0396
5774,US-2018-134026,OFF-AR-10004757,49,0.4264
5775,CA-2019-166618,TEC-AC-10000420,36,118.983
5776,CA-2018-124800,OFF-ST-10000943,45,4.6344
5777,CA-2018-129700,FUR-TA-10003469,1,-16.65
5778,CA-2018-139094,OFF-LA-10003148,40,6.552
5779,CA-2020-116498,TEC-AC-10002217,17,6.768
5780,CA-2018-130204,OFF-PA-10001166,15,5.4432
5781,US-2019-125969,OFF-ST-10003208,42,210.4936
5782,CA-2018-158421,OFF-AR-10002280,13,17.469
5783,CA-2017-146843,TEC-AC-10004864,49,15.6993
5784,US-2019-157840,OFF-AR-10003478,8,9.768
5785,CA-2019-130050,FUR-TA-10004915,44,-297.6848
5786,CA-2018-162621,FUR-FU-10003832,35,15.7584
5787,CA-2019-151148,OFF-AR-10000255,15,10.6288
5788,US-2019-115819,OFF-PA-10004255,35,3.1104
5789,CA-2017-127488,OFF-PA-10002137,31,17.505
5790,CA-2019-131065,OFF-SU-10004884,9,4.2471
5791,CA-2020-104864,OFF-AR-10002467,14,0.4172
5792,CA-2019-126627,FUR-TA-10003392,23,160.1586
5793,US-2020-148768,OFF-PA-10000556,4,5.4432
5794,US-2017-155817,OFF-ST-10000991,2,-58.6347
5795,CA-2017-119144,FUR-TA-10004147,30,11.196
5796,CA-2020-128363,TEC-AC-10002253,49,24.936
5797,CA-2018-108665,OFF-BI-10002429,20,-68.1856
5798,CA-2019-161669,TEC-PH-10000215,26,103.8015
5799,US-2018-136259,FUR-FU-10002379,46,14.9292
5800,CA-2017-135699,TEC-PH-10003555,11,-12.4146
5801,CA-2020-126382,OFF-AR-10004752,3,1.4952
5802,CA-2020-139787,FUR-FU-10003142,19,3.4848
5803,CA-2017-164749,TEC-PH-10004536,36,236.2325
5804,CA-2019-161095,OFF-AR-10001545,6,2.0416
5805,CA-2017-137589,FUR-FU-10000758,37,8.4736
5806,CA-2018-111164,TEC-PH-10000213,32,17.3656
5807,CA-2017-129364,TEC-MA-10000010,44,1459.2
5808,CA-2018-147529,TEC-PH-10001128,14,-107.9928
5809,CA-2019-164035,OFF-PA-10003022,15,5.2026
5810,CA-2019-129238,OFF-PA-10002606,32,13.2
5811,CA-2020-154011,TEC-PH-10001944,20,131.355
5812,CA-2019-112025,OFF-AP-10000326,6,17.766
5813,US-2017-138247,TEC-PH-10004241,36,143.9968
5814,CA-2020-117401,OFF-PA-10002250,35,22.5408
5815,US-2018-150161,OFF-PA-10003651,17,1.8704
5816,US-2018-131359,OFF-ST-10000321,49,0.3156
5817,CA-2020-164826,FUR-FU-10004845,34,92.97
5818,CA-2017-111773,FUR-CH-10001891,11,20.1558
5819,CA-2020-140326,FUR-TA-10004086,10,75.6624
5820,CA-2019-126270,FUR-FU-10000222,12,21.112
5821,CA-2019-142405,TEC-AC-10003657,38,1.3596
5822,CA-2020-108035,OFF-AR-10002335,31,1.3416
5823,US-2019-108504,OFF-PA-10002581,6,15.49
5824,CA-2017-124394,TEC-PH-10001644,42,9.5968
5825,CA-2020-115602,TEC-AC-10003198,39,36.852
5826,CA-2020-144932,FUR-TA-10000688,3,-71.8905
5827,CA-2020-115931,FUR-FU-10001475,28,-5.7148
5828,CA-2020-152198,OFF-AR-10003183,18,1.002
5829,US-2017-141257,OFF-BI-10001636,17,8.7672
5830,US-2019-132577,FUR-FU-10003724,3,0.5022
5831,CA-2017-104563,OFF-AR-10001573,23,2.7028
5832,US-2017-152723,OFF-LA-10000262,37,6.003
5833,CA-2019-152156,OFF-AP-10000026,6,123.7691
5834,CA-2020-140326,FUR-FU-10002506,42,4.6764
5835,CA-2020-149853,OFF-AR-10003158,46,5.4128
5836,US-2019-169040,TEC-PH-10002350,39,23.5116
5837,CA-2018-146486,OFF-BI-10002954,44,6.5808
5838,US-2017-140452,OFF-AR-10000817,9,8.2688
5839,CA-2018-120103,OFF-ST-10002743,19,3.4092
5840,CA-2020-147032,OFF-FA-10000840,11,0.6156
5841,CA-2020-131254,OFF-AR-10004165,3,1.6416
5842,CA-2020-127432,FUR-FU-10002111,27,13.832
5843,US-2017-112200,OFF-AR-10002833,41,1.9656
5844,CA-2017-119172,FUR-FU-10003878,46,8.5568
5845,CA-2018-129896,OFF-AR-10001473,45,2.6568
5846,CA-2019-122322,OFF-BI-10003669,29,3.024
5847,CA-2019-152730,TEC-PH-10000376,25,0.5994
5848,CA-2020-106047,OFF-ST-10003692,40,14.3075
5849,CA-2018-113131,FUR-FU-10003981,20,2.288
5850,CA-2019-169838,OFF-PA-10000232,8,5.6376
5851,CA-2020-115805,OFF-AP-10000326,36,17.766
5852,CA-2019-134334,FUR-TA-10001086,20,-218.8656
5853,CA-2020-144064,OFF-ST-10003996,22,20.878
5854,CA-2020-116715,OFF-PA-10001800,45,3.6288
5855,CA-2017-162089,OFF-LA-10003714,36,2.1
5856,CA-2019-124051,FUR-BO-10003450,33,13.9152
5857,CA-2019-163153,FUR-FU-10004845,32,92.97
5858,CA-2020-130148,OFF-PA-10003072,29,18.6624
5859,CA-2019-117226,TEC-AC-10004568,45,26.5905
5860,US-2017-147606,OFF-ST-10003656,7,-48.9549
5861,CA-2019-140382,TEC-PH-10000213,48,17.3656
5862,CA-2017-111003,TEC-AC-10001767,42,-10.7973
5863,US-2020-119438,OFF-PA-10000357,32,11.8871
5864,CA-2018-113523,OFF-AR-10001860,48,7.4952
5865,US-2020-165358,OFF-PA-10000357,17,11.8871
5866,CA-2020-159457,OFF-AP-10002998,20,16.8948
5867,CA-2017-103086,TEC-PH-10002310,6,34.9965
5868,CA-2018-103772,OFF-ST-10004804,6,-19.5624
5869,CA-2020-137449,OFF-AR-10004707,3,0.868
5870,CA-2019-142335,FUR-FU-10002396,14,11.0704
5871,US-2017-140914,OFF-AR-10003896,16,6.4584
5872,CA-2017-118192,OFF-ST-10003692,30,14.3075
5873,CA-2017-134677,OFF-ST-10000025,20,34.3548
5874,US-2018-122140,TEC-AC-10002842,43,38.08
5875,CA-2020-169999,OFF-AP-10002892,22,34.47
5876,CA-2019-143910,OFF-BI-10001679,24,-12.432
5877,CA-2018-163181,OFF-AR-10003373,37,8.6744
5878,US-2018-132836,TEC-PH-10002483,40,23.7993
5879,US-2020-147886,OFF-BI-10000050,14,7.884
5880,CA-2018-141936,OFF-PA-10003936,44,12.4416
5881,CA-2019-106278,OFF-PA-10000587,15,6.9888
5882,CA-2020-161172,OFF-ST-10003221,28,5.7672
5883,CA-2019-106278,TEC-AC-10000487,43,3.3099
5884,CA-2017-154893,TEC-MA-10001570,4,130.2075
5885,CA-2019-124352,OFF-LA-10001569,10,4.5816
5886,CA-2019-137848,FUR-FU-10000023,23,20.7328
5887,CA-2018-161445,FUR-BO-10002613,46,112.392
5888,CA-2018-113145,FUR-FU-10000193,16,10.3936
5889,CA-2020-131618,OFF-AR-10001683,5,3.546
5890,CA-2020-156237,TEC-AC-10002076,11,-29.94
5891,CA-2018-105627,OFF-FA-10003485,30,6.1308
5892,CA-2020-118199,TEC-AC-10002842,39,38.08
5893,CA-2020-152737,OFF-PA-10002558,21,93.884
5894,CA-2019-145548,OFF-AR-10003896,37,6.4584
5895,US-2019-163461,TEC-CO-10001449,25,335.9944
5896,CA-2020-127474,OFF-BI-10004465,35,-3.168
5897,US-2020-126179,OFF-PA-10002713,37,15.824
5898,CA-2018-126725,FUR-FU-10003553,24,-41.262
5899,US-2019-100720,FUR-FU-10002396,42,11.0704
5900,CA-2020-102925,OFF-PA-10000697,34,9.3296
5901,CA-2020-127306,OFF-EN-10003134,15,3.504
5902,CA-2017-122882,FUR-CH-10004626,22,72.6408
5903,CA-2018-162201,OFF-PA-10000289,33,6.2208
5904,US-2018-127040,OFF-BI-10000315,21,-20.889
5905,CA-2019-126732,FUR-TA-10004607,25,-32.5226
5906,CA-2018-103072,OFF-BI-10004308,10,-4.196
5907,CA-2019-108616,TEC-PH-10003555,1,-12.4146
5908,CA-2019-132997,FUR-FU-10001918,3,3.5948
5909,CA-2017-157721,OFF-PA-10000143,35,5.0688
5910,CA-2018-113131,OFF-LA-10001045,2,3.393
5911,US-2019-157728,TEC-AC-10002567,29,57.5928
5912,CA-2017-107811,OFF-ST-10002370,24,6.2031
5913,US-2018-155369,OFF-PA-10000788,49,5.4432
5914,CA-2019-165918,OFF-EN-10003567,26,20.6612
5915,CA-2020-166709,OFF-PA-10003302,34,28.7064
5916,CA-2019-120824,OFF-BI-10001072,30,20.9208
5917,CA-2017-154186,OFF-PA-10002195,27,4.1148
5918,CA-2020-135587,FUR-FU-10002107,40,4.2816
5919,CA-2018-167010,OFF-SU-10000952,20,12.432
5920,US-2019-116400,TEC-PH-10002115,1,-27.7158
5921,CA-2020-102736,TEC-MA-10003979,45,2400.9657
5922,CA-2020-151855,OFF-AR-10002257,44,0.7348
5923,US-2018-151407,TEC-PH-10001918,8,44.4768
5924,CA-2020-102414,OFF-LA-10000240,25,6.8714
5925,CA-2018-134782,OFF-BI-10002735,42,80.6285
5926,CA-2017-113383,OFF-PA-10002709,7,32.2322
5927,CA-2019-168536,OFF-ST-10002352,12,8.2992
5928,CA-2020-143259,OFF-AP-10001469,31,18.7695
5929,CA-2017-104808,FUR-FU-10001546,31,1.068
5930,CA-2017-157924,OFF-LA-10004425,36,5.4332
5931,CA-2017-164469,TEC-PH-10003580,48,106.1242
5932,CA-2020-164707,TEC-PH-10002115,39,-27.7158
5933,CA-2020-143063,TEC-PH-10003691,22,94.4925
5934,CA-2019-125920,OFF-PA-10000213,41,5.3784
5935,CA-2019-105732,TEC-AC-10001109,26,37.7874
5936,CA-2018-153416,FUR-FU-10000576,29,-356.728
5937,US-2017-112991,TEC-AC-10000844,23,67.992
5938,US-2017-117968,TEC-PH-10004434,5,110.1195
5939,CA-2020-135909,OFF-BI-10001765,16,19.3984
5940,CA-2020-156776,OFF-PA-10001583,21,20.727
5941,CA-2017-166884,OFF-AR-10003732,6,1.4456
5942,US-2020-147886,TEC-PH-10001944,1,131.355
5943,CA-2020-115931,TEC-AC-10002473,27,34.9074
5944,CA-2020-163209,OFF-SU-10003002,41,0.1512
5945,US-2018-136749,FUR-TA-10002855,50,215.1198
5946,CA-2018-134075,OFF-LA-10004345,5,5.6956
5947,CA-2020-125290,FUR-FU-10003976,3,12.8316
5948,US-2019-137295,FUR-FU-10001473,29,9.8856
5949,US-2018-123960,OFF-ST-10001526,45,156.429
5950,CA-2017-113929,OFF-PA-10003228,2,206.8893
5951,CA-2017-102652,TEC-AC-10000199,49,-1.428
5952,CA-2019-142398,OFF-FA-10003472,11,0.3024
5953,CA-2020-161067,OFF-BI-10000962,24,42.4647
5954,CA-2018-158939,OFF-SU-10000381,43,10.7996
5955,US-2017-157406,OFF-PA-10001937,22,5.4432
5956,CA-2020-102736,TEC-PH-10000169,45,-9.153
5957,CA-2020-121258,OFF-AR-10004817,45,4.4892
5958,CA-2019-168557,TEC-PH-10000004,3,0.8994
5959,US-2019-162859,OFF-ST-10002743,5,3.4092
5960,US-2020-101518,TEC-AC-10003628,42,92.3692
5961,CA-2018-132101,OFF-EN-10002986,45,35.415
5962,CA-2020-137428,TEC-PH-10001061,35,181.9818
5963,CA-2018-115392,OFF-FA-10003021,36,1.316
5964,CA-2020-158407,TEC-PH-10003072,9,130.4913
5965,US-2020-135013,OFF-ST-10003306,21,207.147
5966,CA-2020-160423,TEC-PH-10004922,46,10.0485
5967,US-2018-136259,OFF-AR-10000246,33,5.0596
5968,CA-2020-166415,TEC-PH-10001051,39,35.9964
5969,CA-2020-139353,OFF-AR-10004757,27,0.4264
5970,CA-2020-130526,FUR-FU-10004712,3,14.7056
5971,CA-2019-116736,OFF-PA-10002689,14,9.3312
5972,CA-2020-155607,OFF-PA-10000788,42,5.4432
5973,US-2019-150357,OFF-LA-10003388,45,2.8224
5974,CA-2019-103037,TEC-PH-10002483,33,23.7993
5975,US-2019-157728,OFF-AR-10001868,2,0.84
5976,US-2017-166828,TEC-AC-10003095,10,132.5898
5977,CA-2017-110786,OFF-ST-10002562,24,1.5008
5978,CA-2017-163223,OFF-BI-10004584,9,-145.3508
5979,CA-2017-103807,TEC-PH-10002085,18,17.1574
5980,CA-2019-161095,TEC-PH-10000038,11,-87.6672
5981,CA-2018-146675,OFF-SU-10001212,7,1.872
5982,CA-2020-138149,FUR-TA-10004154,32,-619.596
5983,CA-2018-123155,TEC-PH-10002789,40,10.9193
5984,CA-2018-150308,OFF-PA-10002259,31,10.7424
5985,US-2020-145863,TEC-PH-10001760,15,376.11
5986,CA-2020-164959,OFF-ST-10000604,36,52.14
5987,CA-2020-113705,OFF-PA-10000740,40,21.0128
5988,CA-2020-169691,OFF-SU-10000946,35,9.2568
5989,CA-2020-168193,OFF-BI-10003676,48,-17.248
5990,CA-2019-134775,FUR-BO-10003660,7,50.8254
5991,CA-2020-122035,FUR-BO-10001972,18,31.4548
5992,CA-2020-129294,OFF-ST-10002485,12,0.2198
5993,CA-2018-158456,OFF-ST-10000060,50,23.3928
5994,US-2019-132577,TEC-AC-10001109,44,37.7874
5995,CA-2019-136770,OFF-BI-10002414,3,-5.7638
5996,US-2020-139465,TEC-AC-10002637,27,97.1946
5997,CA-2017-154592,OFF-AR-10001374,26,4.1472
5998,CA-2019-164924,FUR-CH-10004860,30,-28.2744
5999,CA-2017-141838,TEC-MA-10001031,26,177.198
6000,CA-2018-140830,TEC-PH-10002033,43,68.3568
6001,CA-2017-101770,OFF-SU-10000381,15,10.7996
6002,US-2020-110604,TEC-AC-10000420,24,118.983
6003,CA-2020-110884,FUR-FU-10001475,5,-5.7148
6004,CA-2017-163223,TEC-AC-10001109,32,37.7874
6005,CA-2020-144484,OFF-EN-10003862,50,4.9082
6006,CA-2017-116407,FUR-TA-10002041,1,-112.9527
6007,CA-2018-140144,TEC-PH-10004531,11,10.5552
6008,CA-2018-122973,OFF-ST-10004180,36,-7.4416
6009,CA-2019-121671,TEC-AC-10000158,44,0.7198
6010,CA-2017-133753,TEC-MA-10001972,9,62.82
6011,CA-2018-146948,FUR-FU-10004164,47,2.178
6012,CA-2018-137974,OFF-EN-10003296,32,162.864
6013,CA-2017-138128,FUR-TA-10003748,34,136.939
6014,US-2019-126452,OFF-ST-10000689,26,84.51
6015,US-2020-106551,FUR-CH-10004675,2,34.8928
6016,CA-2020-142034,TEC-MA-10004086,19,-21.945
6017,CA-2020-143861,OFF-PA-10003591,29,17.22
6018,US-2020-141852,FUR-TA-10003569,35,-300.735
6019,CA-2020-165204,TEC-PH-10000149,12,7.182
6020,US-2020-133200,OFF-EN-10003072,40,2.1728
6021,CA-2019-155481,OFF-SU-10002522,37,4.5008
6022,CA-2020-117457,TEC-PH-10000215,37,103.8015
6023,CA-2019-146934,OFF-BI-10004656,14,4.2336
6024,CA-2017-133424,OFF-BI-10000309,26,-18.8728
6025,CA-2018-134201,FUR-FU-10002878,46,4.8416
6026,CA-2017-125514,OFF-PA-10000919,39,75.9696
6027,CA-2017-139598,OFF-AR-10001683,12,3.546
6028,CA-2020-110905,OFF-FA-10001843,5,5.8045
6029,US-2019-144393,TEC-PH-10004908,5,8.499
6030,US-2020-146822,FUR-TA-10003238,32,-347.1174
6031,CA-2017-169649,TEC-AC-10004901,33,50.9898
6032,CA-2019-109743,OFF-EN-10002600,13,1.652
6033,CA-2019-139010,OFF-FA-10002780,30,6.9732
6034,CA-2018-154284,TEC-PH-10004100,40,5.7568
6035,CA-2019-163328,OFF-PA-10001295,28,37.1812
6036,CA-2020-104647,OFF-AP-10003099,34,55.3616
6037,CA-2017-160766,TEC-AC-10001101,22,10.312
6038,CA-2017-169061,OFF-AR-10003986,14,3.157
6039,CA-2019-132829,TEC-PH-10001433,30,28.7196
6040,CA-2020-159793,OFF-AP-10002945,28,496.0725
6041,CA-2018-148712,OFF-AP-10004868,50,-24.7086
6042,US-2017-138247,OFF-AP-10001303,25,-13.93
6043,CA-2018-111038,FUR-FU-10002088,33,15.0864
6044,US-2018-157014,FUR-FU-10002553,35,-24.189
6045,CA-2019-148684,TEC-AC-10004571,32,377.9622
6046,CA-2020-145884,OFF-PA-10000232,16,5.6376
6047,US-2017-112914,OFF-AR-10002987,17,32.5376
6048,CA-2020-141117,FUR-FU-10002885,11,9.158
6049,CA-2020-132346,TEC-PH-10004774,14,2.7279
6050,CA-2017-103317,OFF-BI-10003291,18,8.2062
6051,CA-2019-116722,FUR-CH-10004997,47,0
6052,CA-2020-163335,OFF-BI-10001249,6,-8.6768
6053,CA-2018-103835,OFF-FA-10000490,18,2.3312
6054,CA-2019-109869,OFF-BI-10002103,12,-14.773
6055,CA-2018-165050,OFF-AR-10003190,14,3.2256
6056,US-2019-113677,TEC-PH-10002352,49,362.687
6057,CA-2018-144890,OFF-EN-10003001,17,78.9412
6058,CA-2019-116722,OFF-LA-10001982,29,14.4
6059,CA-2020-127397,OFF-AR-10003829,42,5.7072
6060,CA-2017-126361,TEC-AC-10004855,32,-13.6461
6061,CA-2020-107727,OFF-FA-10003472,41,0.3024
6062,CA-2019-157714,OFF-PA-10004983,49,15.552
6063,CA-2019-145177,OFF-PA-10003177,25,6.2208
6064,CA-2018-109575,OFF-BI-10003925,8,1276.4871
6065,CA-2020-141439,TEC-AC-10000171,26,19.7714
6066,US-2018-137960,FUR-FU-10003919,36,-52.3392
6067,US-2017-117135,OFF-ST-10001511,13,-135.765
6068,CA-2019-155978,OFF-BI-10000301,39,16.175
6069,CA-2020-115322,OFF-AP-10004036,27,12.264
