order_id,customer_id,order_date,shipping_status
CA-2020-140298,304,5/17/2020,Out for Delivery
CA-2020-140298,449,5/17/2020,Out for Delivery
CA-2019-166240,416,6/28/2019,Cancelled
CA-2019-158435,288,5/18/2019,Out for Delivery
CA-2019-158435,734,5/18/2019,Scheduled Delivery
CA-2019-158435,715,5/18/2019,awaiting shipment
CA-2020-138149,673,6/30/2020,Out for Delivery
CA-2020-138149,136,6/30/2020,Failed Delivery
CA-2020-138149,483,6/30/2020,Delayed/On-hold
CA-2020-138149,720,6/30/2020,Awaiting Delivery
CA-2017-112403,326,3/31/2017,processing
CA-2017-108273,580,12/21/2017,processing
CA-2017-108273,373,12/21/2017,In Transit
CA-2020-121643,356,5/20/2020,Awaiting Delivery
US-2018-122910,161,5/16/2018,Scheduled Delivery
CA-2020-143126,410,12/7/2020,In Transit
CA-2018-129042,768,12/17/2018,processing
CA-2018-109736,700,10/11/2018,Scheduled Delivery
CA-2018-142601,516,4/20/2018,Lost
CA-2018-142601,110,4/20/2018,processing
CA-2017-106229,384,6/11/2017,In Transit
US-2020-135230,54,9/7/2020,Returned
CA-2019-159653,22,5/22/2019,Returned
CA-2019-131968,175,11/15/2019,Shipped
CA-2019-131968,566,11/15/2019,processing
CA-2017-119151,649,11/29/2017,Delivered
CA-2017-119151,183,11/29/2017,Delayed/On-hold
CA-2017-123323,663,11/12/2017,Out for Delivery
CA-2019-124681,663,7/23/2019,order placed
US-2018-103996,250,3/31/2018,Delayed/On-hold
US-2018-103996,506,3/31/2018,Scheduled Delivery
US-2018-103996,254,3/31/2018,Shipped
US-2018-103996,350,3/31/2018,Delivered
CA-2019-120530,790,4/12/2019,Out for Delivery
CA-2018-155054,15,6/19/2018,Cancelled
CA-2018-155054,134,6/19/2018,Cancelled
CA-2018-155054,533,6/19/2018,Failed Delivery
CA-2018-105725,190,2/24/2018,Delayed/On-hold
CA-2018-105725,487,2/24/2018,In Transit
CA-2020-164364,582,11/16/2020,Delivered
CA-2020-164364,434,11/16/2020,Shipped
CA-2020-164364,280,11/16/2020,Out for Delivery
CA-2020-168123,15,3/5/2020,processing
CA-2020-168123,437,3/5/2020,Failed Delivery
CA-2020-168123,125,3/5/2020,Delivered
CA-2020-168123,52,3/5/2020,Delayed/On-hold
CA-2019-120005,674,3/3/2019,Out for Delivery
CA-2019-120005,480,3/3/2019,Scheduled Delivery
CA-2019-123526,486,12/25/2019,Scheduled Delivery
CA-2019-127649,416,10/9/2019,order placed
CA-2019-159989,11,12/13/2019,Lost
CA-2020-103499,512,11/24/2020,Lost
US-2018-167220,419,12/16/2018,Out for Delivery
CA-2020-126354,414,2/8/2020,Scheduled Delivery
CA-2020-126354,498,2/8/2020,Awaiting Delivery
CA-2020-169817,560,9/25/2020,Failed Delivery
US-2020-144582,571,5/5/2020,Scheduled Delivery
CA-2017-121573,712,11/7/2017,Cancelled
CA-2017-121573,259,11/7/2017,Out for Delivery
CA-2017-121573,466,11/7/2017,Returned
CA-2019-117660,615,1/4/2020,Returned
CA-2019-117660,752,1/4/2020,Delayed/On-hold
CA-2017-112851,219,9/21/2017,Scheduled Delivery
CA-2020-123701,642,11/27/2020,Delivered
CA-2018-118227,729,4/28/2018,processing
CA-2018-123155,705,3/12/2018,Returned
CA-2018-123155,575,3/12/2018,Delivered
CA-2020-158883,636,6/3/2020,Cancelled
US-2019-114888,210,9/24/2019,Awaiting Delivery
US-2019-114888,638,9/24/2019,processing
US-2017-167262,408,11/3/2017,Awaiting Delivery
CA-2020-119746,2,11/27/2020,Failed Delivery
CA-2020-119746,461,11/27/2020,Scheduled Delivery
CA-2020-119746,86,11/27/2020,Shipped
CA-2020-108091,561,11/21/2020,Lost
CA-2019-101630,775,2/23/2019,processing
CA-2019-101630,608,2/23/2019,Scheduled Delivery
CA-2020-132346,763,11/11/2020,Delivered
CA-2017-150301,419,7/10/2017,Failed Delivery
CA-2017-159310,49,11/12/2017,order placed
CA-2017-159310,6,11/12/2017,In Transit
CA-2017-159310,32,11/12/2017,Out for Delivery
US-2020-147984,621,2/1/2020,Delivered
CA-2018-104346,756,12/16/2018,processing
CA-2018-104346,17,12/16/2018,In Transit
CA-2018-104346,275,12/16/2018,Delivered
CA-2018-104346,735,12/16/2018,Cancelled
CA-2018-104346,306,12/16/2018,Scheduled Delivery
CA-2018-104346,237,12/16/2018,Returned
CA-2018-104346,326,12/16/2018,Awaiting Delivery
CA-2018-104346,83,12/16/2018,Shipped
CA-2018-104346,608,12/16/2018,Shipped
US-2018-141684,254,7/4/2018,Shipped
CA-2018-144722,719,3/23/2018,Returned
CA-2018-120516,492,8/17/2018,Scheduled Delivery
US-2019-148901,724,5/19/2019,In Transit
US-2019-148901,191,5/19/2019,Delivered
US-2019-148901,309,5/19/2019,Awaiting Delivery
US-2019-148901,694,5/19/2019,Delayed/On-hold
US-2019-148901,508,5/19/2019,Failed Delivery
US-2019-148901,513,5/19/2019,Scheduled Delivery
US-2019-148901,788,5/19/2019,Awaiting Delivery
CA-2020-136364,658,7/17/2020,Shipped
CA-2020-136364,262,7/17/2020,In Transit
CA-2018-137708,508,11/25/2018,Delayed/On-hold
CA-2018-137708,775,11/25/2018,Cancelled
CA-2018-137708,52,11/25/2018,Lost
CA-2017-149055,767,11/28/2017,Out for Delivery
CA-2018-151589,120,12/30/2018,Awaiting Delivery
CA-2018-151589,140,12/30/2018,Scheduled Delivery
CA-2019-121370,788,11/19/2019,In Transit
CA-2019-121370,621,11/19/2019,Failed Delivery
CA-2019-121370,482,11/19/2019,Delivered
CA-2019-111696,475,5/10/2019,order placed
CA-2017-139598,577,12/31/2017,Scheduled Delivery
CA-2017-139598,604,12/31/2017,Awaiting Delivery
CA-2017-139598,523,12/31/2017,Delivered
CA-2017-139598,478,12/31/2017,In Transit
CA-2020-117436,46,6/14/2020,processing
CA-2018-140025,282,4/11/2018,Lost
CA-2018-140025,460,4/11/2018,awaiting shipment
CA-2019-134222,546,7/11/2019,Cancelled
CA-2019-140018,50,11/26/2019,processing
CA-2019-140018,351,11/26/2019,In Transit
CA-2019-140018,660,11/26/2019,Delayed/On-hold
US-2020-136707,87,11/15/2020,processing
CA-2017-152562,764,11/8/2017,Failed Delivery
CA-2017-152562,655,11/8/2017,Delivered
CA-2019-152408,101,5/21/2019,Delivered
CA-2017-120278,381,11/12/2017,In Transit
CA-2017-120278,14,11/12/2017,Delayed/On-hold
CA-2017-120278,652,11/12/2017,awaiting shipment
CA-2017-120278,399,11/12/2017,order placed
CA-2020-167661,575,10/10/2020,Shipped
CA-2020-167661,440,10/10/2020,awaiting shipment
CA-2020-167661,460,10/10/2020,Returned
CA-2020-106831,530,6/3/2020,Scheduled Delivery
CA-2020-106831,237,6/3/2020,Cancelled
CA-2020-106831,533,6/3/2020,Returned
CA-2020-154123,586,11/25/2020,Shipped
CA-2019-136049,493,12/28/2019,Cancelled
CA-2020-118402,772,10/4/2020,Scheduled Delivery
US-2019-139388,201,11/9/2019,Delayed/On-hold
US-2017-128685,279,4/5/2017,Lost
CA-2018-124044,226,7/26/2018,Scheduled Delivery
CA-2017-164469,338,6/27/2017,Awaiting Delivery
CA-2017-164469,266,6/27/2017,Delivered
CA-2017-164469,375,6/27/2017,Awaiting Delivery
CA-2017-107818,80,9/14/2017,Scheduled Delivery
CA-2017-107818,38,9/14/2017,Cancelled
CA-2017-107818,128,9/14/2017,Failed Delivery
CA-2017-107818,689,9/14/2017,Delayed/On-hold
CA-2017-113320,480,12/15/2017,Shipped
CA-2017-113320,567,12/15/2017,Delayed/On-hold
CA-2017-113320,234,12/15/2017,Failed Delivery
CA-2018-137526,732,1/17/2018,Cancelled
CA-2018-137526,58,1/17/2018,Lost
CA-2018-137526,615,1/17/2018,Delayed/On-hold
CA-2020-136063,501,12/19/2020,Awaiting Delivery
CA-2019-101546,347,12/24/2019,Lost
CA-2017-138940,160,4/16/2017,Failed Delivery
CA-2019-125164,258,11/14/2019,Scheduled Delivery
CA-2019-125164,146,11/14/2019,Cancelled
CA-2020-163531,96,6/30/2020,Awaiting Delivery
CA-2020-122490,443,11/18/2020,Cancelled
CA-2020-122490,338,11/18/2020,processing
CA-2020-122490,602,11/18/2020,Returned
CA-2020-122490,175,11/18/2020,In Transit
CA-2020-131366,295,11/29/2020,Scheduled Delivery
CA-2020-131366,576,11/29/2020,Failed Delivery
CA-2020-164042,564,5/27/2020,Shipped
CA-2020-164042,115,5/27/2020,Returned
CA-2020-164042,635,5/27/2020,Returned
CA-2020-164042,362,5/27/2020,Awaiting Delivery
CA-2017-132864,678,12/7/2017,Awaiting Delivery
US-2017-155817,644,10/9/2017,Shipped
US-2017-155817,596,10/9/2017,awaiting shipment
US-2019-131891,192,7/31/2019,Shipped
CA-2020-143567,10,11/5/2020,order placed
CA-2020-143567,113,11/5/2020,Failed Delivery
CA-2020-143567,524,11/5/2020,order placed
CA-2020-143567,687,11/5/2020,awaiting shipment
CA-2020-104080,675,3/15/2020,Failed Delivery
CA-2020-104080,579,3/15/2020,order placed
CA-2017-151379,452,12/20/2017,Delayed/On-hold
CA-2019-163167,487,12/1/2019,Delivered
CA-2019-163167,307,12/1/2019,processing
CA-2019-163167,317,12/1/2019,order placed
CA-2019-163167,459,12/1/2019,Delayed/On-hold
CA-2019-135776,707,12/30/2019,In Transit
CA-2019-135776,120,12/30/2019,Delivered
CA-2019-135776,224,12/30/2019,Failed Delivery
CA-2019-135776,331,12/30/2019,Returned
CA-2019-135776,328,12/30/2019,Delayed/On-hold
CA-2019-135776,488,12/30/2019,Delayed/On-hold
CA-2019-135776,247,12/30/2019,Out for Delivery
US-2017-122021,492,10/17/2017,Lost
US-2017-122021,357,10/17/2017,Delivered
CA-2019-130484,160,8/27/2019,Failed Delivery
CA-2020-120936,233,12/21/2020,Cancelled
CA-2020-120936,436,12/21/2020,Failed Delivery
CA-2020-110884,401,3/12/2020,Delayed/On-hold
CA-2020-110884,690,3/12/2020,Delivered
US-2017-161613,265,12/3/2017,awaiting shipment
US-2017-146353,486,10/16/2017,Scheduled Delivery
US-2017-146353,765,10/16/2017,awaiting shipment
CA-2017-133809,481,11/23/2017,Failed Delivery
CA-2017-133809,522,11/23/2017,processing
CA-2020-127306,405,1/18/2020,Scheduled Delivery
CA-2020-127306,614,1/18/2020,Failed Delivery
CA-2020-127306,110,1/18/2020,awaiting shipment
CA-2020-127306,770,1/18/2020,Out for Delivery
CA-2020-127306,98,1/18/2020,Delayed/On-hold
CA-2018-161830,524,9/26/2018,Awaiting Delivery
CA-2018-161830,96,9/26/2018,processing
CA-2020-163125,754,10/11/2020,Out for Delivery
CA-2020-163125,68,10/11/2020,Awaiting Delivery
CA-2019-160304,787,1/7/2019,Out for Delivery
CA-2019-160304,549,1/7/2019,awaiting shipment
CA-2020-101728,45,8/23/2020,Lost
CA-2020-114055,590,12/29/2020,Shipped
CA-2020-114055,586,12/29/2020,Scheduled Delivery
CA-2020-114055,3,12/29/2020,awaiting shipment
CA-2020-114055,594,12/29/2020,In Transit
CA-2020-126438,159,9/13/2020,In Transit
CA-2020-117653,442,10/23/2020,Out for Delivery
CA-2020-143245,292,12/6/2020,Failed Delivery
CA-2020-143245,143,12/6/2020,Scheduled Delivery
US-2017-138828,95,9/3/2017,Returned
US-2017-138828,411,9/3/2017,processing
CA-2020-143651,299,3/30/2020,Lost
CA-2018-106978,714,10/4/2018,Returned
CA-2018-106978,688,10/4/2018,processing
CA-2018-106978,763,10/4/2018,Shipped
CA-2018-155124,769,3/21/2018,Failed Delivery
CA-2020-150931,730,1/13/2020,Delivered
CA-2017-157147,50,1/18/2017,Delivered
CA-2017-157147,480,1/18/2017,Lost
CA-2017-157147,357,1/18/2017,Lost
CA-2018-156482,742,2/13/2018,Returned
CA-2018-156482,242,2/13/2018,Returned
CA-2018-156482,667,2/13/2018,Shipped
CA-2020-106782,379,12/27/2020,Lost
CA-2019-151372,662,9/6/2019,Lost
CA-2019-151372,273,9/6/2019,Delayed/On-hold
CA-2019-151372,370,9/6/2019,Cancelled
CA-2017-102085,727,10/9/2017,Failed Delivery
CA-2020-107125,605,12/2/2020,awaiting shipment
CA-2020-107125,722,12/2/2020,Scheduled Delivery
CA-2019-125815,198,11/1/2019,Out for Delivery
CA-2018-144190,88,6/13/2018,order placed
CA-2020-117926,672,12/12/2020,Out for Delivery
CA-2018-153906,680,3/20/2018,In Transit
CA-2017-160262,477,6/13/2017,In Transit
CA-2017-160262,453,6/13/2017,Delivered
CA-2017-160262,387,6/13/2017,Shipped
CA-2018-127607,488,3/26/2018,Delivered
CA-2018-127607,588,3/26/2018,Out for Delivery
CA-2019-166226,635,11/22/2019,Returned
CA-2019-166226,571,11/22/2019,order placed
CA-2017-156587,290,3/8/2017,In Transit
CA-2017-156587,562,3/8/2017,Out for Delivery
CA-2017-156587,45,3/8/2017,Out for Delivery
CA-2019-141180,91,5/19/2019,Out for Delivery
CA-2018-109708,573,5/28/2018,processing
CA-2018-122406,180,8/5/2018,In Transit
CA-2018-122406,138,8/5/2018,Scheduled Delivery
CA-2018-122406,788,8/5/2018,Lost
CA-2018-122406,413,8/5/2018,awaiting shipment
US-2019-153815,1,11/9/2019,Cancelled
US-2019-153815,366,11/9/2019,In Transit
US-2019-153815,438,11/9/2019,order placed
US-2019-153815,728,11/9/2019,In Transit
CA-2019-164896,225,11/12/2019,awaiting shipment
CA-2018-142202,160,9/23/2018,processing
CA-2018-165050,49,12/9/2018,Failed Delivery
CA-2018-165050,57,12/9/2018,Returned
CA-2018-165050,376,12/9/2018,Lost
US-2019-131114,233,12/13/2019,Failed Delivery
US-2019-131114,530,12/13/2019,Returned
US-2019-131114,282,12/13/2019,Failed Delivery
CA-2017-160066,303,11/22/2017,Out for Delivery
CA-2019-109925,709,11/10/2019,processing
CA-2018-160696,648,9/10/2018,Lost
CA-2017-125171,204,9/3/2017,Delayed/On-hold
CA-2019-149279,315,4/28/2019,Delayed/On-hold
CA-2019-149279,448,4/28/2019,Delivered
CA-2019-149279,209,4/28/2019,Delivered
CA-2020-107321,467,9/4/2020,Out for Delivery
CA-2020-107321,149,9/4/2020,Returned
US-2020-122714,266,12/13/2020,Delayed/On-hold
CA-2018-153038,311,12/25/2018,Returned
CA-2018-153038,178,12/25/2018,Delivered
CA-2018-153038,721,12/25/2018,processing
CA-2017-132227,769,11/10/2017,Awaiting Delivery
CA-2020-155824,652,3/15/2020,Shipped
CA-2020-155824,143,3/15/2020,Out for Delivery
CA-2019-129238,223,2/4/2019,Out for Delivery
CA-2019-129238,578,2/4/2019,order placed
CA-2020-159688,777,5/12/2020,Scheduled Delivery
CA-2019-136126,329,5/24/2019,Lost
CA-2019-136126,43,5/24/2019,Scheduled Delivery
CA-2019-155033,420,10/12/2019,Delayed/On-hold
CA-2017-156006,119,5/2/2017,Delayed/On-hold
CA-2018-158659,562,11/14/2018,awaiting shipment
CA-2018-169796,645,11/14/2018,Scheduled Delivery
CA-2018-169796,501,11/14/2018,Scheduled Delivery
CA-2018-102876,2,9/14/2018,Lost
CA-2018-102876,397,9/14/2018,Lost
CA-2018-102876,754,9/14/2018,Shipped
US-2020-139647,744,5/13/2020,Awaiting Delivery
US-2020-160465,178,7/26/2020,Returned
US-2020-160465,246,7/26/2020,Returned
US-2020-160465,140,7/26/2020,Failed Delivery
CA-2017-153850,270,11/29/2017,Shipped
CA-2017-153850,745,11/29/2017,Shipped
CA-2017-127558,259,11/18/2017,Failed Delivery
CA-2017-127558,492,11/18/2017,Failed Delivery
CA-2017-127558,405,11/18/2017,order placed
CA-2020-136511,590,3/25/2020,Failed Delivery
CA-2019-133795,323,12/24/2019,order placed
CA-2019-133795,159,12/24/2019,order placed
CA-2019-133795,713,12/24/2019,processing
US-2020-130953,154,8/3/2020,Delayed/On-hold
US-2020-130953,445,8/3/2020,awaiting shipment
US-2020-130953,263,8/3/2020,Returned
US-2020-130953,143,8/3/2020,Cancelled
CA-2017-151792,713,9/7/2017,processing
CA-2020-139304,334,2/2/2020,Returned
CA-2020-139304,664,2/2/2020,Cancelled
CA-2020-139304,158,2/2/2020,Out for Delivery
CA-2019-155166,23,1/2/2020,Cancelled
CA-2019-155166,326,1/2/2020,order placed
CA-2018-103954,151,8/13/2018,Cancelled
CA-2017-169803,16,4/12/2017,Awaiting Delivery
CA-2017-169803,426,4/12/2017,Shipped
CA-2020-141719,111,11/21/2020,Out for Delivery
CA-2018-136469,501,7/12/2018,In Transit
CA-2018-136469,757,7/12/2018,processing
CA-2018-136469,467,7/12/2018,Delivered
CA-2019-158694,110,11/13/2019,order placed
CA-2019-158694,634,11/13/2019,awaiting shipment
CA-2019-158694,519,11/13/2019,Awaiting Delivery
CA-2019-158694,457,11/13/2019,order placed
CA-2019-158694,741,11/13/2019,Lost
CA-2019-158694,274,11/13/2019,Scheduled Delivery
CA-2019-158694,732,11/13/2019,Shipped
US-2017-104759,784,4/4/2017,Awaiting Delivery
US-2017-104759,456,4/4/2017,awaiting shipment
CA-2018-150511,109,9/24/2018,Failed Delivery
CA-2018-134922,677,11/11/2018,In Transit
US-2020-120607,329,5/19/2020,Delayed/On-hold
CA-2018-141243,226,1/8/2018,order placed
CA-2018-141243,100,1/8/2018,Returned
CA-2018-141243,56,1/8/2018,order placed
CA-2018-162166,769,9/11/2018,Delivered
CA-2018-162166,364,9/11/2018,order placed
CA-2019-120796,267,4/7/2019,Out for Delivery
CA-2019-109722,771,12/7/2019,Returned
CA-2019-109722,14,12/7/2019,Awaiting Delivery
CA-2018-136798,685,5/12/2018,processing
CA-2018-136798,151,5/12/2018,Awaiting Delivery
CA-2018-136798,127,5/12/2018,Out for Delivery
CA-2020-122196,537,9/24/2020,processing
CA-2020-142090,376,12/7/2020,Delayed/On-hold
CA-2020-142090,660,12/7/2020,In Transit
CA-2020-160934,718,1/19/2020,Returned
CA-2017-124478,311,8/12/2017,Out for Delivery
CA-2017-124478,107,8/12/2017,Lost
CA-2017-124478,604,8/12/2017,In Transit
CA-2017-124478,573,8/12/2017,Returned
CA-2017-124478,385,8/12/2017,Out for Delivery
CA-2018-145485,286,11/5/2018,Failed Delivery
CA-2020-151071,125,4/29/2020,Out for Delivery
CA-2017-134572,432,4/22/2017,Delivered
CA-2017-134572,306,4/22/2017,Awaiting Delivery
CA-2017-134572,716,4/22/2017,Delivered
CA-2020-143217,727,11/17/2020,Awaiting Delivery
US-2020-133312,244,11/29/2020,awaiting shipment
US-2020-133312,270,11/29/2020,Scheduled Delivery
US-2018-137533,20,12/18/2018,Returned
CA-2019-155138,672,9/12/2019,awaiting shipment
CA-2019-155138,176,9/12/2019,Returned
CA-2019-108350,181,6/9/2019,order placed
CA-2018-144302,692,6/23/2018,Delayed/On-hold
CA-2018-109001,750,3/9/2018,Delayed/On-hold
CA-2018-109001,110,3/9/2018,processing
CA-2018-109001,711,3/9/2018,Out for Delivery
CA-2020-132738,31,8/7/2020,Awaiting Delivery
CA-2020-132738,6,8/7/2020,Delivered
CA-2020-156720,522,1/3/2021,Out for Delivery
CA-2018-119102,375,5/27/2018,Delayed/On-hold
US-2017-140452,62,12/10/2017,Awaiting Delivery
US-2017-140452,491,12/10/2017,Shipped
US-2017-140452,360,12/10/2017,awaiting shipment
US-2017-140452,549,12/10/2017,awaiting shipment
US-2017-140452,742,12/10/2017,Awaiting Delivery
US-2017-140452,744,12/10/2017,Cancelled
CA-2018-141936,227,8/12/2018,processing
CA-2017-158442,743,3/17/2017,Lost
CA-2017-158442,677,3/17/2017,Shipped
CA-2017-158442,707,3/17/2017,Scheduled Delivery
CA-2018-167374,493,3/30/2018,Shipped
CA-2018-167374,155,3/30/2018,Cancelled
CA-2017-116568,659,12/20/2017,Failed Delivery
CA-2018-147102,300,9/26/2018,Delivered
CA-2020-132213,605,4/26/2020,Delivered
CA-2020-132213,712,4/26/2020,processing
CA-2017-138450,527,10/22/2017,Delivered
CA-2017-138450,47,10/22/2017,Cancelled
CA-2017-138450,610,10/22/2017,Failed Delivery
CA-2018-153073,548,11/13/2018,order placed
CA-2019-147970,412,2/2/2019,Awaiting Delivery
CA-2019-150658,132,11/22/2019,Delivered
CA-2020-125640,545,7/29/2020,Awaiting Delivery
CA-2020-154137,259,11/17/2020,order placed
CA-2018-127173,17,10/3/2018,Out for Delivery
CA-2018-127173,504,10/3/2018,Delayed/On-hold
CA-2018-127173,13,10/3/2018,Shipped
CA-2017-149538,578,4/8/2017,Delayed/On-hold
CA-2017-149538,116,4/8/2017,order placed
CA-2017-149538,406,4/8/2017,Awaiting Delivery
CA-2017-149538,515,4/8/2017,processing
CA-2017-160766,76,9/14/2017,Delayed/On-hold
CA-2017-160766,222,9/14/2017,Failed Delivery
CA-2017-160766,200,9/14/2017,Lost
CA-2017-160766,769,9/14/2017,Cancelled
CA-2017-160766,265,9/14/2017,Delivered
CA-2017-160766,519,9/14/2017,Scheduled Delivery
CA-2017-160766,772,9/14/2017,Delayed/On-hold
CA-2020-146626,285,1/5/2021,Awaiting Delivery
CA-2018-123330,751,6/27/2018,order placed
CA-2020-155607,491,11/30/2020,In Transit
CA-2020-155607,670,11/30/2020,Awaiting Delivery
CA-2019-151323,656,10/28/2019,Failed Delivery
CA-2018-146696,503,12/19/2018,Shipped
CA-2019-128972,398,11/17/2019,processing
CA-2020-128335,252,10/5/2020,order placed
CA-2020-128335,559,10/5/2020,Returned
CA-2018-154886,517,11/12/2018,processing
CA-2019-111213,765,4/5/2019,Delivered
CA-2019-111213,781,4/5/2019,Out for Delivery
CA-2019-111213,515,4/5/2019,In Transit
CA-2020-161333,537,2/7/2020,Lost
CA-2020-161333,744,2/7/2020,Scheduled Delivery
CA-2020-161333,231,2/7/2020,Delayed/On-hold
CA-2020-128734,79,12/31/2020,Delivered
CA-2020-128734,512,12/31/2020,awaiting shipment
CA-2017-141796,139,6/21/2017,Scheduled Delivery
CA-2020-125101,620,3/10/2020,Awaiting Delivery
CA-2020-169929,100,9/28/2020,Scheduled Delivery
US-2017-121566,507,7/6/2017,Failed Delivery
US-2017-121566,371,7/6/2017,Shipped
US-2018-124219,670,8/8/2018,Returned
US-2018-124219,113,8/8/2018,In Transit
CA-2020-163006,678,7/4/2020,Delivered
CA-2020-163006,87,7/4/2020,order placed
CA-2020-163006,656,7/4/2020,order placed
CA-2018-156146,307,10/30/2018,In Transit
CA-2018-156146,76,10/30/2018,Awaiting Delivery
CA-2017-111192,681,8/5/2017,Awaiting Delivery
CA-2019-115378,465,11/23/2019,awaiting shipment
CA-2018-161627,651,7/11/2018,Delivered
CA-2017-121006,583,11/16/2017,Lost
CA-2017-121006,319,11/16/2017,Cancelled
CA-2017-121006,194,11/16/2017,Delivered
CA-2017-121006,555,11/16/2017,order placed
CA-2017-121006,579,11/16/2017,Returned
CA-2017-121006,93,11/16/2017,awaiting shipment
CA-2019-122903,526,5/29/2019,Shipped
CA-2019-122903,48,5/29/2019,Delayed/On-hold
CA-2019-122903,83,5/29/2019,Returned
CA-2018-107741,650,3/10/2018,Lost
CA-2020-106432,772,10/24/2020,Delivered
CA-2020-106432,475,10/24/2020,order placed
CA-2019-148908,312,11/8/2019,Cancelled
CA-2019-123015,270,12/30/2019,Shipped
US-2018-120502,289,4/19/2018,Delayed/On-hold
US-2018-120502,683,4/19/2018,Awaiting Delivery
US-2018-120502,248,4/19/2018,Lost
CA-2020-108749,107,9/15/2020,Scheduled Delivery
CA-2020-108749,666,9/15/2020,Failed Delivery
CA-2020-163335,222,9/27/2020,Delayed/On-hold
CA-2020-163335,206,9/27/2020,Awaiting Delivery
CA-2018-134719,329,10/15/2018,Lost
US-2018-154389,230,12/3/2018,Shipped
CA-2018-115567,132,9/18/2018,Delayed/On-hold
CA-2018-115567,657,9/18/2018,Out for Delivery
US-2020-136679,190,11/18/2020,Failed Delivery
US-2020-136679,532,11/18/2020,order placed
US-2020-141943,741,5/9/2020,Delayed/On-hold
CA-2017-101560,314,12/1/2017,Delivered
CA-2017-101560,457,12/1/2017,Lost
CA-2017-101560,414,12/1/2017,order placed
CA-2017-101560,675,12/1/2017,Failed Delivery
CA-2017-159709,153,5/15/2017,Returned
CA-2017-159709,421,5/15/2017,In Transit
CA-2019-103982,42,3/8/2019,Lost
CA-2019-103982,570,3/8/2019,processing
CA-2019-103982,42,3/8/2019,processing
CA-2019-103982,460,3/8/2019,Cancelled
CA-2018-142454,226,8/19/2018,Delivered
CA-2018-142454,151,8/19/2018,processing
CA-2018-102016,741,9/18/2018,In Transit
CA-2018-102016,730,9/18/2018,order placed
CA-2018-102016,204,9/18/2018,Cancelled
CA-2018-102016,664,9/18/2018,Lost
CA-2018-102016,518,9/18/2018,Shipped
CA-2018-102016,597,9/18/2018,Awaiting Delivery
CA-2018-156755,454,1/18/2018,Cancelled
CA-2018-130876,353,5/16/2018,Cancelled
CA-2019-145898,58,9/26/2019,Delayed/On-hold
CA-2019-145898,705,9/26/2019,Returned
CA-2019-145898,212,9/26/2019,awaiting shipment
CA-2019-145898,181,9/26/2019,Delivered
US-2020-159562,162,9/15/2020,Failed Delivery
CA-2020-134635,640,4/17/2020,awaiting shipment
CA-2020-167080,573,6/14/2020,Out for Delivery
CA-2020-145653,211,9/1/2020,Scheduled Delivery
CA-2017-140487,780,6/20/2017,Failed Delivery
CA-2020-117401,206,5/22/2020,processing
CA-2020-117401,403,5/22/2020,order placed
CA-2020-117401,779,5/22/2020,Shipped
US-2020-109582,635,9/17/2020,processing
CA-2019-119865,495,6/26/2019,Failed Delivery
CA-2019-119865,16,6/26/2019,Cancelled
CA-2019-119865,486,6/26/2019,Cancelled
US-2017-147648,521,12/1/2017,awaiting shipment
CA-2020-124436,548,3/22/2020,order placed
CA-2020-124436,670,3/22/2020,Out for Delivery
CA-2020-124436,68,3/22/2020,Cancelled
CA-2020-124436,229,3/22/2020,Shipped
CA-2017-115084,489,10/22/2017,order placed
CA-2020-131037,711,8/23/2020,awaiting shipment
CA-2019-111143,518,11/22/2019,Lost
CA-2017-166744,550,9/24/2017,Scheduled Delivery
CA-2017-166744,727,9/24/2017,Delivered
CA-2017-166744,679,9/24/2017,Shipped
CA-2019-116561,791,9/17/2019,Delivered
CA-2019-116561,724,9/17/2019,Returned
CA-2019-110730,551,9/26/2019,Lost
CA-2020-146367,53,8/8/2020,In Transit
CA-2019-149454,225,7/26/2019,Shipped
CA-2019-156265,158,8/4/2019,Awaiting Delivery
CA-2019-156265,452,8/4/2019,Out for Delivery
CA-2019-156265,143,8/4/2019,Awaiting Delivery
US-2018-168914,342,5/27/2018,processing
US-2020-110989,190,11/5/2020,Shipped
CA-2018-106215,735,4/21/2018,Cancelled
US-2019-169369,655,12/18/2019,Cancelled
US-2019-169369,603,12/18/2019,In Transit
CA-2018-132318,389,11/2/2018,order placed
US-2017-131982,34,3/11/2017,order placed
CA-2018-125185,79,3/7/2018,order placed
CA-2018-125185,329,3/7/2018,processing
CA-2019-130078,310,8/14/2019,Cancelled
US-2020-114034,128,1/8/2020,Delayed/On-hold
US-2020-115595,415,10/11/2020,Failed Delivery
CA-2020-158722,330,10/26/2020,processing
CA-2017-105165,160,9/10/2017,Cancelled
CA-2017-105165,607,9/10/2017,In Transit
CA-2017-105165,133,9/10/2017,Scheduled Delivery
CA-2017-105165,309,9/10/2017,In Transit
CA-2017-105165,512,9/10/2017,order placed
CA-2020-147452,169,10/3/2020,Delayed/On-hold
CA-2020-147452,640,10/3/2020,awaiting shipment
CA-2020-147452,381,10/3/2020,Lost
US-2020-114657,775,11/21/2020,Shipped
CA-2020-144484,34,9/11/2020,awaiting shipment
CA-2020-144484,55,9/11/2020,Delivered
CA-2020-125913,564,1/16/2020,Failed Delivery
CA-2020-125913,254,1/16/2020,Failed Delivery
US-2019-158309,770,11/29/2019,Lost
CA-2018-162887,738,11/9/2018,Delayed/On-hold
